Year	State	Industry Sector Category	Residential	Commercial	Industrial	Transportation	Other	Total
2000	HI	Total Electric Industry	16.41	14.81	11.69	\N	14.76	14.03
2000	IA	Total Electric Industry	8.37	6.57	3.89	\N	6.13	5.93
2000	ID	Total Electric Industry	5.39	4.24	3.11	\N	4.13	4.17
2000	IL	Total Electric Industry	8.83	7.31	4.99	\N	5.63	6.94
2000	IN	Total Electric Industry	6.87	5.93	3.81	\N	9.37	5.18
2000	KS	Total Electric Industry	7.65	6.25	4.55	\N	7.29	6.27
2000	KY	Total Electric Industry	5.47	5.14	3.01	\N	4.4	4.18
2000	LA	Total Electric Industry	7.67	7.18	5	\N	6.98	6.48
2000	MA	Total Electric Industry	10.53	9.13	8.2	\N	15.32	9.49
2000	MD	Total Electric Industry	7.95	6.55	4.14	\N	8.89	6.74
2000	ME	Total Electric Industry	12.49	10.23	6.89	\N	11.45	9.69
2000	MI	Total Electric Industry	8.52	7.9	5.09	\N	10.77	7.11
2000	MN	Total Electric Industry	7.52	6.36	4.57	\N	7.6	5.87
2000	MO	Total Electric Industry	7.04	5.83	4.43	\N	6.02	6.02
2000	MS	Total Electric Industry	6.93	6.41	4.14	\N	8.33	5.85
2000	MT	Total Electric Industry	6.49	5.6	3.97	\N	0.68	5
2000	NC	Total Electric Industry	7.97	6.36	4.58	\N	6.53	6.48
2000	ND	Total Electric Industry	6.44	6.08	3.98	\N	4.19	5.44
2000	NE	Total Electric Industry	6.53	5.42	3.61	\N	6.1	5.31
2000	NH	Total Electric Industry	13.15	10.81	9.17	\N	12.41	11.25
2000	NJ	Total Electric Industry	10.27	9.14	8.58	\N	12.11	9.47
2000	NM	Total Electric Industry	8.36	7.06	4.69	\N	5.64	6.58
2000	NV	Total Electric Industry	7.28	6.74	4.98	\N	4.77	6.17
2000	NY	Total Electric Industry	13.97	12.65	5.37	\N	8.99	11.38
2000	OH	Total Electric Industry	8.61	7.61	4.37	\N	6.1	6.41
2000	OK	Total Electric Industry	7.03	6.14	4.09	\N	5.46	5.88
2000	OR	Total Electric Industry	5.88	5.06	3.56	\N	7.1	4.89
2000	PA	Total Electric Industry	9.53	7.71	5.63	\N	10.71	7.65
2000	RI	Total Electric Industry	11.28	9.5	8.76	\N	25.19	10.18
2000	SC	Total Electric Industry	7.58	6.35	3.74	\N	6.29	5.62
2000	SD	Total Electric Industry	7.42	6.64	4.49	\N	4.3	6.32
2000	TN	Total Electric Industry	6.33	6.28	4.09	\N	8.79	5.58
2000	TX	Total Electric Industry	7.96	6.88	4.42	\N	6.77	6.49
2000	UT	Total Electric Industry	6.29	5.23	3.35	\N	4.14	4.84
2000	VA	Total Electric Industry	7.52	5.65	3.9	\N	5.05	5.94
2000	VT	Total Electric Industry	12.3	10.61	7.31	\N	12.2	10.27
2000	WA	Total Electric Industry	5.13	4.86	3.3	\N	3.65	4.33
2000	WI	Total Electric Industry	7.53	6.03	4.04	\N	7.4	5.71
2000	WV	Total Electric Industry	6.27	5.46	3.76	\N	9.88	5.07
2000	WY	Total Electric Industry	6.5	5.29	3.36	\N	4.87	4.34
2000	US	Total Electric Industry	8.24	7.43	4.64	\N	6.56	6.81
2000	AK	Full-Service Providers	11.45	9.77	7.56	\N	14.17	10.08
2000	AL	Full-Service Providers	7.05	6.58	3.87	\N	7.12	5.61
2000	AR	Full-Service Providers	7.45	5.93	4.2	\N	6.39	5.77
2000	AZ	Full-Service Providers	8.44	7.37	5.27	\N	4.53	7.26
2000	CA	Full-Service Providers	10.85	10.55	7.22	\N	4.79	9.66
2000	CO	Full-Service Providers	7.31	5.55	4.25	\N	7.77	5.88
2000	CT	Full-Service Providers	10.86	9.27	7.32	\N	10.06	9.52
2000	DC	Full-Service Providers	8.03	7.55	4.74	\N	6.67	7.52
2000	DE	Full-Service Providers	8.54	6.12	3.68	\N	14.19	6.17
2000	FL	Full-Service Providers	7.77	6.25	4.84	\N	6.96	6.91
2000	GA	Full-Service Providers	7.6	6.5	4.1	\N	8.51	6.21
2000	HI	Full-Service Providers	16.41	14.81	11.69	\N	14.76	14.03
2000	IA	Full-Service Providers	8.37	6.57	3.89	\N	6.13	5.93
2000	ID	Full-Service Providers	5.39	4.24	3.11	\N	4.13	4.17
2000	IL	Full-Service Providers	8.83	7.53	4.76	\N	5.55	6.99
2000	IN	Full-Service Providers	6.87	5.93	3.81	\N	9.37	5.18
2000	KS	Full-Service Providers	7.65	6.25	4.55	\N	7.29	6.27
2000	KY	Full-Service Providers	5.47	5.14	3.01	\N	4.4	4.18
2000	LA	Full-Service Providers	7.67	7.18	5	\N	6.98	6.48
2000	MA	Full-Service Providers	10.53	9.2	8.27	\N	15.34	9.57
2000	MD	Full-Service Providers	7.96	6.55	4.13	\N	8.89	6.74
2000	ME	Full-Service Providers	12.92	10.77	7.18	\N	21.7	9.96
2000	MI	Full-Service Providers	8.53	7.9	5.1	\N	10.77	7.12
2000	MN	Full-Service Providers	7.52	6.36	4.57	\N	7.6	5.87
2000	MO	Full-Service Providers	7.04	5.83	4.43	\N	6.02	6.02
2000	MS	Full-Service Providers	6.93	6.41	4.14	\N	8.33	5.85
2000	MT	Full-Service Providers	6.48	5.7	2.48	\N	7.18	4.74
2000	NC	Full-Service Providers	7.97	6.36	4.58	\N	6.53	6.48
2000	ND	Full-Service Providers	6.44	6.08	3.98	\N	4.19	5.44
2000	NE	Full-Service Providers	6.53	5.42	3.61	\N	6.1	5.31
2000	NH	Full-Service Providers	13.14	10.87	9.1	\N	12.41	11.26
2000	NJ	Full-Service Providers	10.29	9.23	8.16	\N	11.94	9.47
2000	NM	Full-Service Providers	8.36	7.06	4.69	\N	5.64	6.58
2000	NV	Full-Service Providers	7.28	6.74	4.98	\N	4.77	6.17
2000	NY	Full-Service Providers	14.03	12.54	4.97	\N	8.71	11.23
2000	OH	Full-Service Providers	8.61	7.61	4.47	\N	6.1	6.5
2000	OK	Full-Service Providers	7.03	6.14	4.09	\N	5.46	5.88
2000	OR	Full-Service Providers	5.88	5.06	3.56	\N	7.1	4.89
2000	PA	Full-Service Providers	9.35	8.21	5.31	\N	10.6	7.82
2000	RI	Full-Service Providers	11.28	9.71	8.7	\N	20.44	10.2
2000	SC	Full-Service Providers	7.58	6.35	3.74	\N	6.29	5.62
2000	SD	Full-Service Providers	7.42	6.64	4.49	\N	4.3	6.32
2000	TN	Full-Service Providers	6.33	6.28	4.09	\N	8.79	5.58
2000	TX	Full-Service Providers	7.96	6.88	4.42	\N	6.77	6.49
2000	UT	Full-Service Providers	6.29	5.23	3.35	\N	4.14	4.84
2000	VA	Full-Service Providers	7.52	5.65	3.9	\N	5.05	5.94
2000	VT	Full-Service Providers	12.3	10.61	7.31	\N	12.2	10.27
2000	WA	Full-Service Providers	5.13	4.86	3.42	\N	3.65	4.41
2000	WI	Full-Service Providers	7.53	6.03	4.04	\N	7.4	5.71
2000	WV	Full-Service Providers	6.27	5.46	3.76	\N	9.88	5.07
2000	WY	Full-Service Providers	6.5	5.29	3.36	\N	4.87	4.34
2000	US	Full-Service Providers	8.21	7.36	4.57	\N	6.48	6.78
2000	AZ	Unregulated Service Providers	0	3.68	0	\N	0	3.68
2000	CA	Unregulated Service Providers	13.64	7.82	6.78	\N	9.36	7.63
2000	DE	Unregulated Service Providers	5.29	3.71	5.42	\N	0	4.08
2000	IL	Unregulated Service Providers	0	5.49	6.92	\N	0	6.28
2000	MA	Unregulated Service Providers	11.39	8.39	7.11	\N	14.83	8.15
2000	MD	Unregulated Service Providers	4.86	8.81	0	\N	0	8.52
2000	ME	Unregulated Service Providers	12.27	8.47	6.59	\N	9.56	9.39
2000	MI	Unregulated Service Providers	6.22	5.62	4.91	\N	0	5.03
2000	MT	Unregulated Service Providers	11.05	4.58	8.02	\N	0	7.49
2000	NH	Unregulated Service Providers	14.59	9.26	22.46	\N	0	10.72
2000	NJ	Unregulated Service Providers	9.53	8.71	13.82	\N	0	9.41
2000	NM	Unregulated Service Providers	2.82	2.82	2.81	\N	0	2.81
2000	NY	Unregulated Service Providers	12.3	13.06	9.41	\N	10.63	12.38
2000	OH	Unregulated Service Providers	0	0	2.71	\N	0	2.71
2000	PA	Unregulated Service Providers	11.69	6.95	6.27	\N	10.96	7.18
2000	RI	Unregulated Service Providers	0	5.11	12.98	\N	48.98	9.19
2000	WA	Unregulated Service Providers	0	0	2.19	\N	0	2.19
2000	US	Unregulated Service Providers	12.07	8.65	6.24	\N	11.42	7.97
2000	AZ	Energy-Only Providers	0	3.68	0	\N	0	3.68
2000	CA	Energy-Only Providers	12.27	9.1	8.87	\N	8.44	9.15
2000	DE	Energy-Only Providers	5.2	3.42	3.52	\N	0	3.44
2000	IL	Energy-Only Providers	0	4.11	4.27	\N	0	4.19
2000	MA	Energy-Only Providers	4.44	3.56	3.76	\N	1.69	3.6
2000	MD	Energy-Only Providers	4.21	6.39	0	\N	0	5.06
2000	ME	Energy-Only Providers	4.07	4.51	4.26	\N	4.33	4.22
2000	MI	Energy-Only Providers	6.22	4.09	4.06	\N	0	4.1
2000	MT	Energy-Only Providers	2.42	2.38	7.5	\N	0	6.68
2000	NH	Energy-Only Providers	3.08	2.68	2.36	\N	0	2.7
2000	NJ	Energy-Only Providers	4.81	4.33	4.11	\N	0	4.34
2000	NM	Energy-Only Providers	2.82	2.82	2.81	\N	0	2.81
2000	NY	Energy-Only Providers	6.13	7.29	4.86	\N	3.65	6.67
2000	OH	Energy-Only Providers	0	0	2.51	\N	0	2.51
2000	PA	Energy-Only Providers	4.54	4.31	3.95	\N	5.33	4.19
2000	RI	Energy-Only Providers	0	3.07	3.2	\N	3.44	3.11
2000	WA	Energy-Only Providers	0	0	2.14	\N	0	2.14
2000	US	Energy-Only Providers	5.69	5.84	5.1	\N	4.47	5.5
2000	CA	Delivery-Only Service	1.36	-1.28	-2.09	\N	0.92	-1.52
2000	DE	Delivery-Only Service	0.09	0.3	1.9	\N	0	0.64
2000	IL	Delivery-Only Service	0	1.38	2.65	\N	0	2.09
2000	MA	Delivery-Only Service	6.94	4.83	3.34	\N	13.14	4.55
2000	MD	Delivery-Only Service	0.66	2.42	0	\N	0	3.46
2000	ME	Delivery-Only Service	8.2	3.96	2.34	\N	5.22	5.18
2000	MI	Delivery-Only Service	0	1.53	0.85	\N	0	0.93
2000	MT	Delivery-Only Service	8.63	2.2	0.52	\N	0	0.81
2000	NH	Delivery-Only Service	11.51	6.58	20.1	\N	0	8.03
2000	NJ	Delivery-Only Service	4.72	4.38	9.71	\N	0	5.07
2000	NY	Delivery-Only Service	6.18	5.77	4.55	\N	6.98	5.71
2000	OH	Delivery-Only Service	0	0	0.19	\N	0	0.19
2000	PA	Delivery-Only Service	7.15	2.64	2.32	\N	5.62	2.99
2000	RI	Delivery-Only Service	0	2.04	9.77	\N	45.54	6.08
2000	WA	Delivery-Only Service	0	0	0.05	\N	0	0.05
2000	US	Delivery-Only Service	6.37	2.81	1.14	\N	6.95	2.47
1999	AK	Total Electric Industry	11.16	9.2	7.32	\N	14.16	9.78
1999	AL	Total Electric Industry	7.03	6.54	3.82	\N	7.02	5.54
1999	AR	Total Electric Industry	7.43	5.82	4.12	\N	6.26	5.68
1999	AZ	Total Electric Industry	8.53	7.51	5.04	\N	4.66	7.23
1999	CA	Total Electric Industry	10.64	9.44	6.27	\N	4.15	8.75
1999	CO	Total Electric Industry	7.38	5.61	4.38	\N	8.23	5.95
1999	CT	Total Electric Industry	11.46	9.69	7.42	\N	10.93	9.96
1999	DC	Total Electric Industry	8	7.47	4.59	\N	6.55	7.45
1999	DE	Total Electric Industry	9.17	7.39	4.71	\N	13.24	7.1
1999	FL	Total Electric Industry	7.73	6.22	4.77	\N	6.61	6.85
1999	GA	Total Electric Industry	7.56	6.67	4.15	\N	8.47	6.24
1999	HI	Total Electric Industry	14.3	12.74	9.7	\N	12.66	11.97
1999	IA	Total Electric Industry	8.35	6.45	3.89	\N	6.3	5.93
1999	ID	Total Electric Industry	5.26	4.2	2.63	\N	4.47	3.89
1999	IL	Total Electric Industry	8.83	7.38	4.99	\N	5.95	6.96
1999	IN	Total Electric Industry	6.96	6.05	3.89	\N	9.7	5.29
1999	KS	Total Electric Industry	7.64	6.25	4.47	\N	8.91	6.22
1999	KY	Total Electric Industry	5.58	5.27	2.99	\N	4.55	4.17
1999	LA	Total Electric Industry	7.12	6.59	4.25	\N	6.2	5.81
1999	MA	Total Electric Industry	10.09	8.64	7.53	\N	13.73	8.99
1999	MD	Total Electric Industry	8.39	6.82	4.26	\N	8.77	7.04
1999	ME	Total Electric Industry	13.07	10.51	6.42	\N	24.29	9.77
1999	MI	Total Electric Industry	8.73	7.85	5.03	\N	10.17	7.12
1999	MN	Total Electric Industry	7.41	6.31	4.56	\N	7.49	5.83
1999	MO	Total Electric Industry	7.12	5.96	4.38	\N	6.26	6.06
1999	MS	Total Electric Industry	6.75	6.19	4.02	\N	7.93	5.65
1999	MT	Total Electric Industry	6.78	6.35	2.74	\N	6.34	4.77
1999	NC	Total Electric Industry	7.99	6.33	4.57	\N	6.74	6.44
1999	ND	Total Electric Industry	6.5	6.19	4.04	\N	4.23	5.49
1999	NE	Total Electric Industry	6.52	5.44	3.57	\N	6.47	5.31
1999	NH	Total Electric Industry	13.64	11.18	9.19	\N	12.78	11.6
1999	NJ	Total Electric Industry	11.4	9.73	7.67	\N	17.43	9.98
1999	NM	Total Electric Industry	8.62	7.52	4.24	\N	5.76	6.57
1999	NV	Total Electric Industry	7.13	6.66	4.77	\N	3.94	5.93
1999	NY	Total Electric Industry	13.23	10.11	4.74	\N	8.74	9.95
1999	OH	Total Electric Industry	8.68	7.67	4.33	\N	5.97	6.4
1999	OK	Total Electric Industry	6.6	5.58	3.6	\N	4.8	5.37
1999	OR	Total Electric Industry	5.75	4.94	3.48	\N	6.68	4.83
1999	PA	Total Electric Industry	8.86	6.53	4.71	\N	9.63	6.71
1999	RI	Total Electric Industry	10.12	7.73	7.31	\N	11.2	8.62
1999	SC	Total Electric Industry	7.55	6.3	3.72	\N	5.98	5.57
1999	SD	Total Electric Industry	7.42	6.7	4.55	\N	4.17	6.35
1999	TN	Total Electric Industry	6.34	6.29	4.19	\N	8.71	5.63
1999	TX	Total Electric Industry	7.55	6.52	3.97	\N	6.36	6.04
1999	UT	Total Electric Industry	6.27	5.29	3.36	\N	4.21	4.86
1999	VA	Total Electric Industry	7.48	5.55	3.84	\N	5	5.86
1999	VT	Total Electric Industry	12.17	10.67	7.35	\N	13.32	10.28
1999	WA	Total Electric Industry	5.1	4.86	2.65	\N	3.66	4.01
1999	WI	Total Electric Industry	7.31	5.88	3.89	\N	7.11	5.53
1999	WV	Total Electric Industry	6.27	5.53	3.8	\N	9.1	5.09
1999	WY	Total Electric Industry	6.34	5.28	3.34	\N	5.27	4.3
1999	US	Total Electric Industry	8.16	7.26	4.43	\N	6.35	6.64
1999	AK	Full-Service Providers	11.16	9.2	7.32	\N	14.16	9.78
1999	AL	Full-Service Providers	7.03	6.54	3.82	\N	7.02	5.54
1999	AR	Full-Service Providers	7.43	5.82	4.12	\N	6.26	5.68
1999	AZ	Full-Service Providers	8.53	7.51	5.04	\N	4.66	7.23
1999	CA	Full-Service Providers	10.71	10.05	7.16	\N	4.16	9.34
1999	CO	Full-Service Providers	7.38	5.61	4.38	\N	8.23	5.95
1999	CT	Full-Service Providers	11.46	9.69	7.42	\N	10.93	9.96
1999	DC	Full-Service Providers	8	7.47	4.59	\N	6.55	7.45
1999	DE	Full-Service Providers	9.17	7.39	4.73	\N	13.24	7.12
1999	FL	Full-Service Providers	7.73	6.22	4.77	\N	6.61	6.85
1999	GA	Full-Service Providers	7.56	6.67	4.15	\N	8.47	6.24
1999	HI	Full-Service Providers	14.3	12.74	9.7	\N	12.66	11.97
1999	IA	Full-Service Providers	8.35	6.45	3.89	\N	6.3	5.93
1999	ID	Full-Service Providers	5.26	4.2	2.74	\N	4.47	3.98
1999	IL	Full-Service Providers	8.83	7.39	5.02	\N	5.95	6.98
1999	IN	Full-Service Providers	6.96	6.05	3.89	\N	9.7	5.29
1999	KS	Full-Service Providers	7.64	6.25	4.47	\N	8.91	6.22
1999	KY	Full-Service Providers	5.58	5.27	2.99	\N	4.55	4.17
1999	LA	Full-Service Providers	7.12	6.59	4.25	\N	6.2	5.81
1999	MA	Full-Service Providers	10.09	8.9	7.75	\N	13.73	9.16
1999	MD	Full-Service Providers	8.39	6.82	4.26	\N	8.77	7.04
1999	ME	Full-Service Providers	13.07	10.51	6.42	\N	24.29	9.77
1999	MI	Full-Service Providers	8.73	7.86	5.05	\N	10.17	7.14
1999	MN	Full-Service Providers	7.41	6.31	4.56	\N	7.49	5.83
1999	MO	Full-Service Providers	7.12	5.97	4.38	\N	6.26	6.07
1999	MS	Full-Service Providers	6.75	6.19	4.02	\N	7.93	5.65
1999	MT	Full-Service Providers	6.78	6.35	2.84	\N	6.34	5.01
1999	NC	Full-Service Providers	7.99	6.33	4.57	\N	6.74	6.44
1999	ND	Full-Service Providers	6.5	6.19	4.04	\N	4.23	5.49
1999	NE	Full-Service Providers	6.52	5.44	3.57	\N	6.47	5.31
1999	NH	Full-Service Providers	13.84	11.39	9.21	\N	12.78	11.75
1999	NJ	Full-Service Providers	11.4	9.74	7.69	\N	17.43	9.99
1999	NM	Full-Service Providers	8.62	7.53	4.25	\N	5.76	6.58
1999	NV	Full-Service Providers	7.13	6.66	4.77	\N	3.94	5.93
1999	NY	Full-Service Providers	13.32	11.19	4.77	\N	8.74	10.4
1999	OH	Full-Service Providers	8.68	7.67	4.33	\N	5.96	6.4
1999	OK	Full-Service Providers	6.6	5.58	3.6	\N	4.8	5.37
1999	OR	Full-Service Providers	5.75	4.94	3.55	\N	6.68	4.87
1999	PA	Full-Service Providers	9.19	7.9	5.22	\N	9.63	7.67
1999	RI	Full-Service Providers	10.13	8.49	7.39	\N	11.2	9.02
1999	SC	Full-Service Providers	7.55	6.3	3.72	\N	5.98	5.57
1999	SD	Full-Service Providers	7.42	6.7	4.55	\N	4.17	6.35
1999	TN	Full-Service Providers	6.34	6.29	4.19	\N	8.71	5.63
1999	TX	Full-Service Providers	7.55	6.52	3.97	\N	6.36	6.04
1999	UT	Full-Service Providers	6.27	5.29	3.36	\N	4.21	4.86
1999	VA	Full-Service Providers	7.48	5.55	3.84	\N	5	5.86
1999	VT	Full-Service Providers	12.17	10.67	7.35	\N	13.32	10.28
1999	WA	Full-Service Providers	5.1	4.86	2.7	\N	3.66	4.1
1999	WI	Full-Service Providers	7.31	5.88	3.89	\N	7.11	5.53
1999	WV	Full-Service Providers	6.27	5.53	3.8	\N	9.1	5.09
1999	WY	Full-Service Providers	6.34	5.28	3.34	\N	5.27	4.3
1999	US	Full-Service Providers	8.16	7.26	4.43	\N	6.35	6.66
1999	CA	Unregulated Service Providers	4.1	3.65	3	\N	3.28	3.28
1999	DE	Unregulated Service Providers	0	4.81	3.17	\N	0	3.3
1999	ID	Unregulated Service Providers	0	0	1.55	\N	0	1.55
1999	IL	Unregulated Service Providers	5	2.42	2.14	\N	0	2.23
1999	MA	Unregulated Service Providers	5.5	3.46	3.85	\N	0	3.6
1999	MI	Unregulated Service Providers	0	0.93	2.94	\N	0	2.8
1999	MO	Unregulated Service Providers	0	2.41	0	\N	0	2.41
1999	MT	Unregulated Service Providers	0	0	2.25	\N	0	2.25
1999	NH	Unregulated Service Providers	2.94	2.91	3.29	\N	0	2.93
1999	NJ	Unregulated Service Providers	4.74	3.66	3.91	\N	0	3.77
1999	NM	Unregulated Service Providers	2.69	2.69	2.71	\N	0	2.71
1999	NY	Unregulated Service Providers	3.82	3.85	3.46	\N	0	3.83
1999	OH	Unregulated Service Providers	0	0	0	\N	151.19	151.19
1999	OR	Unregulated Service Providers	0	0	1.76	\N	0	1.76
1999	PA	Unregulated Service Providers	4.15	3.89	3.86	\N	13.33	3.9
1999	RI	Unregulated Service Providers	3.26	3.37	3.18	\N	0	3.36
1999	WA	Unregulated Service Providers	0	0	2.23	\N	0	2.23
1999	US	Unregulated Service Providers	8.17	7.26	4.43	\N	6.45	5.81
1999	CA	Energy-Only Providers	4.1	3.65	3	\N	3.28	3.28
1999	DE	Energy-Only Providers	0	4.81	3.17	\N	0	3.3
1999	ID	Energy-Only Providers	0	0	1.55	\N	0	1.55
1999	IL	Energy-Only Providers	5	2.42	2.14	\N	0	2.23
1999	MA	Energy-Only Providers	5.5	3.46	3.85	\N	0	3.6
1999	MI	Energy-Only Providers	0	0.93	2.94	\N	0	2.8
1999	MO	Energy-Only Providers	0	2.41	0	\N	0	2.41
1999	MT	Energy-Only Providers	0	0	2.25	\N	0	2.25
1999	NH	Energy-Only Providers	2.94	2.91	3.29	\N	0	2.93
1999	NJ	Energy-Only Providers	4.74	3.66	3.91	\N	0	3.77
1999	NM	Energy-Only Providers	2.69	2.69	2.71	\N	0	2.71
1999	NY	Energy-Only Providers	3.82	3.85	3.46	\N	0	3.83
1999	OH	Energy-Only Providers	0	0	0	\N	151.19	151.19
1999	OR	Energy-Only Providers	0	0	1.76	\N	0	1.76
1999	PA	Energy-Only Providers	4.15	3.89	3.86	\N	13.33	3.9
1999	RI	Energy-Only Providers	3.26	3.37	3.18	\N	0	3.36
1999	WA	Energy-Only Providers	0	0	2.23	\N	0	2.23
1999	US	Energy-Only Providers	8.17	7.26	4.43	\N	6.45	5.81
1998	AK	Total Electric Industry	11.5	9.48	7.17	\N	13.68	9.97
1998	AL	Total Electric Industry	6.94	6.54	3.89	\N	7.26	5.56
1998	AR	Total Electric Industry	7.51	5.9	4.16	\N	5.98	5.78
1998	AZ	Total Electric Industry	8.68	7.76	5.12	\N	4.43	7.33
1998	CA	Total Electric Industry	10.6	9.66	6.59	\N	5.06	9.03
1998	CO	Total Electric Industry	7.45	5.67	4.34	\N	7.92	5.95
1998	CT	Total Electric Industry	11.95	10.01	7.7	\N	11.65	10.3
1998	DC	Total Electric Industry	8	7.43	4.38	\N	6.56	7.41
1998	DE	Total Electric Industry	9.13	7.07	4.65	\N	13.17	6.88
1998	FL	Total Electric Industry	7.89	6.38	4.81	\N	6.64	7.01
1998	GA	Total Electric Industry	7.67	7.01	4.23	\N	8.99	6.4
1998	HI	Total Electric Industry	13.82	12.31	9.41	\N	12.28	11.56
1998	IA	Total Electric Industry	8.38	6.67	3.99	\N	6.21	6.04
1998	ID	Total Electric Industry	5.28	4.34	2.77	\N	4.59	4.02
1998	IL	Total Electric Industry	9.85	7.77	5.11	\N	6.8	7.46
1998	IN	Total Electric Industry	7.01	6.08	3.95	\N	9.83	5.34
1998	KS	Total Electric Industry	7.65	6.34	4.46	\N	7.96	6.28
1998	KY	Total Electric Industry	5.61	5.3	2.91	\N	4.67	4.16
1998	LA	Total Electric Industry	7.07	6.56	4.15	\N	6.62	5.78
1998	MA	Total Electric Industry	10.6	9.35	8.18	\N	14.35	9.59
1998	MD	Total Electric Industry	8.44	6.82	4.14	\N	8.82	6.99
1998	ME	Total Electric Industry	13.02	10.33	6.61	\N	23.64	9.75
1998	MI	Total Electric Industry	8.67	7.81	5.03	\N	10.74	7.09
1998	MN	Total Electric Industry	7.33	6.28	4.45	\N	7.48	5.71
1998	MO	Total Electric Industry	7.08	5.99	4.43	\N	6.25	6.08
1998	MS	Total Electric Industry	7.03	6.62	4.22	\N	8.45	5.98
1998	MT	Total Electric Industry	6.5	5.87	3.19	\N	6.07	4.8
1998	NC	Total Electric Industry	8.01	6.35	4.63	\N	6.79	6.45
1998	ND	Total Electric Industry	6.49	6.2	4.3	\N	4.27	5.7
1998	NE	Total Electric Industry	6.46	5.45	3.6	\N	6.27	5.3
1998	NH	Total Electric Industry	13.92	11.64	9.42	\N	13.76	11.93
1998	NJ	Total Electric Industry	11.39	10.09	7.94	\N	17.92	10.17
1998	NM	Total Electric Industry	8.85	7.8	4.47	\N	6.11	6.78
1998	NV	Total Electric Industry	7	6.5	4.57	\N	4.02	5.76
1998	NY	Total Electric Industry	13.66	11.63	4.95	\N	8.85	10.71
1998	OH	Total Electric Industry	8.7	7.67	4.3	\N	6.07	6.38
1998	OK	Total Electric Industry	6.57	5.66	3.65	\N	4.88	5.43
1998	OR	Total Electric Industry	5.82	5	3.5	\N	6.67	4.9
1998	PA	Total Electric Industry	9.93	8.26	5.63	\N	12.45	7.86
1998	RI	Total Electric Industry	10.91	9.26	7.61	\N	11.51	9.58
1998	SC	Total Electric Industry	7.5	6.24	3.69	\N	5.99	5.53
1998	SD	Total Electric Industry	7.27	6.62	4.44	\N	4.28	6.26
1998	TN	Total Electric Industry	6.32	6.28	4.17	\N	8.71	5.62
1998	TX	Total Electric Industry	7.65	6.57	3.94	\N	6.4	6.07
1998	UT	Total Electric Industry	6.84	5.71	3.45	\N	4.5	5.16
1998	VA	Total Electric Industry	7.51	5.61	3.82	\N	4.98	5.88
1998	VT	Total Electric Industry	11.61	10.12	7.27	\N	8.91	9.83
1998	WA	Total Electric Industry	5.03	4.81	2.64	\N	3.61	4.03
1998	WI	Total Electric Industry	7.17	5.87	3.86	\N	7.01	5.44
1998	WV	Total Electric Industry	6.29	5.56	3.78	\N	9.39	5.07
1998	WY	Total Electric Industry	6.28	5.25	3.38	\N	5.15	4.31
1998	US	Total Electric Industry	8.26	7.41	4.48	\N	6.63	6.74
1998	AK	Full-Service Providers	11.5	9.48	7.17	\N	13.68	9.97
1998	AL	Full-Service Providers	6.94	6.54	3.89	\N	7.26	5.56
1998	AR	Full-Service Providers	7.51	5.9	4.16	\N	5.98	5.78
1998	AZ	Full-Service Providers	8.68	7.76	5.12	\N	4.43	7.33
1998	CA	Full-Service Providers	10.6	9.66	6.59	\N	5.06	9.03
1998	CO	Full-Service Providers	7.45	5.67	4.34	\N	7.92	5.95
1998	CT	Full-Service Providers	11.95	10.01	7.7	\N	11.65	10.3
1998	DC	Full-Service Providers	8	7.43	4.38	\N	6.56	7.41
1998	DE	Full-Service Providers	9.13	7.07	4.65	\N	13.17	6.88
1998	FL	Full-Service Providers	7.89	6.38	4.81	\N	6.64	7.01
1998	GA	Full-Service Providers	7.67	7.01	4.23	\N	8.99	6.4
1998	HI	Full-Service Providers	13.82	12.31	9.41	\N	12.28	11.56
1998	IA	Full-Service Providers	8.38	6.67	3.99	\N	6.21	6.04
1998	ID	Full-Service Providers	5.28	4.34	2.77	\N	4.59	4.02
1998	IL	Full-Service Providers	9.85	7.77	5.11	\N	6.8	7.46
1998	IN	Full-Service Providers	7.01	6.08	3.95	\N	9.83	5.34
1998	KS	Full-Service Providers	7.65	6.34	4.46	\N	7.96	6.28
1998	KY	Full-Service Providers	5.61	5.3	2.91	\N	4.67	4.16
1998	LA	Full-Service Providers	7.07	6.56	4.15	\N	6.62	5.78
1998	MA	Full-Service Providers	10.6	9.35	8.18	\N	14.35	9.59
1998	MD	Full-Service Providers	8.44	6.82	4.14	\N	8.82	6.99
1998	ME	Full-Service Providers	13.02	10.33	6.61	\N	23.64	9.75
1998	MI	Full-Service Providers	8.67	7.81	5.03	\N	10.74	7.09
1998	MN	Full-Service Providers	7.33	6.28	4.45	\N	7.48	5.71
1998	MO	Full-Service Providers	7.08	5.99	4.43	\N	6.25	6.08
1998	MS	Full-Service Providers	7.03	6.62	4.22	\N	8.45	5.98
1998	MT	Full-Service Providers	6.5	5.87	3.19	\N	6.07	4.8
1998	NC	Full-Service Providers	8.01	6.35	4.63	\N	6.79	6.45
1998	ND	Full-Service Providers	6.49	6.2	4.3	\N	4.27	5.7
1998	NE	Full-Service Providers	6.46	5.45	3.6	\N	6.27	5.3
1998	NH	Full-Service Providers	13.92	11.64	9.42	\N	13.76	11.93
1998	NJ	Full-Service Providers	11.39	10.09	7.94	\N	17.92	10.17
1998	NM	Full-Service Providers	8.85	7.8	4.47	\N	6.11	6.78
